지점명,date,nickname,review_content,wait_time
강남점,2025년 7월 10일 목요일,yeonnnniiii,분위기도 좋고 전통주도 많아서 좋아요!좌석도 많아서 좋습니다!복분자 느낌도 좋구 건강에도 좋을 것 같아영ㅎㅎ넘 좋습니다!더보기,바로 입장
강남점,2025년 6월 20일 금요일,코기어리,"유니크한 컨셉의 안주 맛집👍🏻육회+아귀간 조합 신기 / 웬만한 메뉴들 평타 침(닭전골,아귀간육회,유린기,묵은지볶음밥) / 매장 넓고 좌석 많음❗️사람 많아지면 확실히 시끄러워서 대화 소리가 잘 안들리긴 해요ㅋㅋㅋㅋ 금욜 밤 사람 많았습니당더보기",바로 입장
강남점,2025년 7월 17일 목요일,나무4039,술 종류가 다양해서 너무 좋고 안주도 다 맛있어요!!! 복날에 와서 보양하기 딱 좋아요. 안에 매장도 넓고 사람이 많아서 웅성웅성하긴 하지만 조명도 분위기도 좋아요!,30분 이내
강남점,2025년 7월 14일 월요일,up****,음식이 맛도리임다조금 시끄럽고 혼잡할수있는데강남 분위기생각하면 너무 좋고무엇보다 안주 맛있는데 가성비도 넘쳐요더보기,바로 입장
강남점,2025년 7월 16일 수요일,최성준8242,여자친구 생일이여서 강남 놀러왔는데분위기도 너무좋고 사진이 너무 잘나와요 !!,바로 입장
강남점,2025년 5월 15일 목요일,한세희9,"여자친구랑 처음 방문했습니다세트메뉴도 있어서 2,000원 할인받고 주문했어요!메뉴가 특이한거같아서 왔는데 맛도 아주 특별했어요얼큰해장닭전골은 국물이 일품이고 안심을 샤브샤브처럼 먹는 방식이라 신선해요세트메뉴인 닭고기육전과 흑임자오이무침도 모두 처음 맛보는 음식이었는데 아주 만족스러웠습니다!전통주류도 다양해서 골라먹는 맛이 있어요재방문의사 200%입니다!더보기",바로 입장
강남점,2025년 7월 17일 목요일,플리2192,매번 와보고싶었는데 드디어 와봤어요!!!매장 크기도 크고 음식이 너무 귀엽고 맛있어요!!단체 모임하기도 쪼아요♥️,바로 입장
강남점,2025년 6월 11일 수요일,eunyoung5893,5번째방문 역시너무맛잇어여 안주가맛잇어여!!!!! 또올끼오오옹 금욜날아니어서 여유롬게즐것어요,바로 입장
강남점,2025년 7월 29일 화요일,규언9,오미자 하이볼 맛있어요! 닭전골도 너무 기대되요!,10분 이내 
강남점,2025년 6월 28일 토요일,와플솜,분위기도너무좋고 도심속에 계곡온거같은 안주 ㅋㅋㅋ넘 맛있고 친구랑 얘기나누기도좋아요 적극추천⭐️⭐️⭐️⭐️⭐️⭐️웨이팅은 5분정도했어유 ㅎㅎ,10분 이내 
강남점,2025년 7월 4일 금요일,훈성박,오리고기 간단하게 저녁에 술이랑 먹기좋고 술 종류도 다양해서 좋아요,바로 입장
강남점,2025년 6월 28일 토요일,꿔앙수,한식 주점이라는 컨셉에 맞게 메뉴 구성이 독특하고 건강한 느낌! 안주도 맛있어요🍀매장이 정말 넓고 쾌적했어요! 분위기 굿✨,바로 입장
강남점,2025년 5월 2일 금요일,sak****,분위기 너무 좋고 무엇보다 조명이 적당히 어둡고 대화하기 좋게되어있어서 수다수다하기더 좋아요더 좋은건 음식이 다 맛있고 원조닭전골은 삼계탕 한방맛 진한 맛이 나서 건강식으러도 너무 좋아요더보기,바로 입장
강남점,2025년 7월 13일 일요일,잼74,분유ㅣ기도 좋고 메뉴도 특색있게 다양하고 음식도 다 맛있습니다 ㅎㅎㅎ 앞으로 자주 올 듯,바로 입장
강남점,2025년 6월 18일 수요일,그니씌,친구랑 밥 먹을 겸 술 마실 곳 찾고 있엇는데분위기도 좋고 메뉴도 다양해서 좋았어요!얘기하기에도 너무 시끄럽지 않고 술 종류도 많아서 좋앗습니다😚더보기,바로 입장
강남점,2025년 7월 19일 토요일,먹뚜뚜,맛집이라해서 방문했는데 분위기도 좋고 안주 종류들도 많아서 좋았습니다~,바로 입장
강남점,2025년 7월 5일 토요일,ljy****,추천받고 온 곳인데 너무 맛있었어요!🤍친구들 또는 모임으로도 좋을거 같아요!특히 닭전골이 존맛이에용,10분 이내 
강남점,2025년 7월 28일 월요일,qoalsjwd523,전골이랑 진흙 오리 둘 다 맛있어요!! 더운날 몸보신 제대로 했어요,바로 입장
강남점,2025년 6월 2일 월요일,29341,강남오면여기만오게됨…오리첨먹어봤는데 넘맛있어요,1시간 이상
강남점,2025년 5월 30일 금요일,나영722,맛있어요!!!!!! 강남인데 이정도면 가격도 착하고 오히려 다양한 메뉴 먹어볼 수 있어서 좋아요 ㅎㅎ 술 종류도 여러가지라 추천합니다 👍,바로 입장
강남점,2025년 5월 30일 금요일,뜌으니,강남역에 이런데가 있는줄 몰랐는데 안주 다 너무 맛있고 친구들이랑 놀러오기 딱 좋아요 굿굿d=(´▽｀),바로 입장
강남점,2025년 7월 10일 목요일,dkdkdk1717,안주가 너무너무너무 맛있어요ㅜㅜ.....매장도 넓고 쾌적해요! 저녁엔 꼭 예약하세요!!☺️,바로 입장
강남점,2025년 6월 5일 목요일,임수헌84,일행이 너무 오고싶어 해서 왔는데 메뉴만 봐도 맛있겠다 소리가 나왔어요. 만석이라 바쁠 텐데도 직원분들 전부 친절하세요.,30분 이내
강남점,2025년 7월 27일 일요일,맛있는것만 먹어요,"더운 여름에 몸보신하기 딱이네요,, 맛있어요!!!!",바로 입장
강남점,2025년 7월 19일 토요일,김지훈7628,오리 고기 기대하고 왔고 맛있었어요~ 웨이팅 길어서 없을 줄 알았는데 있었네요!,30분 이내
강남점,2025년 7월 19일 토요일,도리9482,계곡에서 백숙먹는 기분내면서 즐길수 있는 퓨전한식 술집!! 🤩🤩 맛있고 신기해요!!,30분 이내
강남점,2025년 7월 19일 토요일,han****,강남에 이렇게 분위기 좋고 넓은 술집이 있는지 몰랐어용!! 다음에도 또 방문하겠습니다~ 굿굿,30분 이내
강남점,2025년 6월 25일 수요일,Yobista,"두번째 방문인데, 역시나 오늘도 너무 맛있게 잘 먹었습니다! 강남역 원기회복 술집을 찾는다면 아리계곡으로 오세요~~!",바로 입장
강남점,2025년 7월 13일 일요일,solomon1221,메뉴가 다양하고 3인세트가 맛있어요! 다음에도 또 올게요 술 종류도 전통주 하이볼 다양해요,10분 이내 
강남점,2025년 7월 13일 일요일,oh60,리뷰 이벤트 있는 것도 좋고 매장이 시원하고 디자인이 좋아요. 몸보신하러 왔습니다,바로 입장
강남점,2025년 7월 25일 금요일,Sseulm,얼큰해장닭전골 너무 맛있어요! 리뷰 보고 왔는데 괜찮은거 같아요!!,바로 입장
강남점,2025년 6월 15일 일요일,ye1008,전통주도 많고 맛있는 안주도 많아여 🥺🤍 다 먹고싶지만 위가 한개인게 아쉽네옹 ㅠㅡㅠ,바로 입장
강남점,2025년 6월 23일 월요일,YYE0,아리계곡 분위기랑 인테리어보고 와써요~ 유린기가 진짜 맛있고 가격도 착해요!! 시그니처 해장닭전골 추천해요!!,바로 입장
강남점,2025년 5월 8일 목요일,thwjd0006,처음 방문인데도 친절하게 안내해주셔서 불편한 것 없이 편하게 주문했고 맛있게 친구들과 이용하는 것 같아요 잘 먹겠습니다~,바로 입장
강남점,2025년 7월 22일 화요일,LovelyY,또 방문할 정도로 맛있어요!!,바로 입장
강남점,2025년 7월 10일 목요일,멍멍야옹쓰,오리구이 비주얼 장난없네요…전에 먹고 맛있어서 또왔어요👍🏻,바로 입장
강남점,2025년 7월 16일 수요일,kjhnklr,메뉴도 특이하고 술도 다양해요 짱짱,30분 이내
강남점,2025년 6월 10일 화요일,tax****,진짜 인테리어가 계곡이에요 ㅎㅎ 분위기 좋고 좋아요,바로 입장
강남점,2025년 6월 26일 목요일,dbsghk2424,오랜만에 몸보신 겸 데이트하러 처음 와보는데 원기회복 맛깔나게 잘 하구갑니다! 다음에 또 오면 하얀전골도 먹어보고싶어요!! 💪,바로 입장
강남점,2025년 5월 7일 수요일,오뚱,전골이랑 통돼지후라이드 시켰어요! 전골 국물이 진짜 맛있습니다 깊은 맛이 나서 술 잘들어가요 ㅋㅋㅋ 닭튀김도 양파랑 꽈리고추 간장 베이스라 느끼하지 않고 바삭하니 맛있어요더보기,바로 입장
강남점,2025년 5월 25일 일요일,ㅁ모찌ㅁ,강남놀러와서 처음 와봤는데 정말 좋네요닭전골 냄새도 안나고 깔끔하고 어느정도 칼칼하고담백하니 맛있어요 매장분위기도 너무 좋고 친구들끼리모여서 가볍게 술먹기도 너무 좋구 넘 좋네요더보기,바로 입장
강남점,2025년 7월 3일 목요일,유진2415,백숙 먹고 싶어서 와봤는데 너무 좋아요안주 다 맛있어보여서 전부 먹고 싶은데 두명이라 많이 못먹는게 아쉽네요 🥲🥲😋😋,바로 입장
강남점,2025년 7월 11일 금요일,하니8343,친구들이랑 다같이 왔는데 인테리어도 너무 예쁘고 좋더라구요ღ’ᴗ‘ღ 다음에 또 방문하려 합니다:),바로 입장
강남점,2025년 7월 3일 목요일,ike****,몸보신 하러 왔습니다. 메뉴 다양해서 좋아요ㅋㅋ,바로 입장
강남점,2025년 7월 3일 목요일,eeu****,사장님이 친절하고 음식 진짜 맛있음!! 분위기 짱! 데이트장소로 추천합니다!!,바로 입장
강남점,2025년 6월 14일 토요일,찬이5587,너무 맛있어용!! 술도 종류많아요 ㅎㅎ,10분 이내 
강남점,2025년 3월 23일 일요일,골땡이,"친구랑 술 마실려고 찾아보다가 알게 되서 오게 되었습니다. 술집 분위기도 너무 좋고, 술이랑 안주도 다양해서 너무 좋았어요!! 제가 지도에 저장 잘 안하는데 다시 오고 싶어서 바로 저장 했을 정도로 너무 좋습니다!!데이트나 친구랑 올 술집 고민이시라면 추천해요~~☺️더보기",바로 입장
강남점,2025년 7월 20일 일요일,김태현5366,즉흥으로 데이트왔는데 분위기도 좋고 맛도 좋아요!다음에 또 데이트하러 올거같아요 ㅎㅎㅎ,바로 입장
강남점,2025년 7월 25일 금요일,yej****,처음 와봤는데 메뉴가 다양하고 맛있어요☺️,바로 입장
강남점,2025년 4월 29일 화요일,응디330,통돼지 후라이드랑 금산인삼주수삼이 너무 잘 어울려요👍 소곱창 순두부전골도 맛있어요! 메뉴 다 너무 맛있고 술도 토닉과 잘 어울려요. 무조건 재방문 할거 같아요 :),바로 입장
강남점,2025년 7월 14일 월요일,뜌으니,분위기 너무 좋고 안주 짱 맛있어요!! 가성비 짱,바로 입장
강남점,2025년 6월 8일 일요일,nomorecaffein,늦게까지 하고 넓어서 왔는데 음식도 맛있어요! 오미자 하이볼도 상큼하니 맛있었어용 다음에 또 방문 할 것 같아욤!,바로 입장
강남점,2025년 7월 3일 목요일,조연우2049,"강남역에서 가성비, 맛 둘 다 챙기기 좋아요! 강추드립니다 음식 다 맛있어요 특히 묵은지볶음밥 추천드려요",바로 입장
강남점,2025년 7월 19일 토요일,영월12,맛있습니다~~ 분위기도 좋아요,바로 입장
강남점,2025년 7월 24일 목요일,dppfla,맛있오용~~분위기도 좋아요!5번째 방문입니다 ㅎㅎ,바로 입장
강남점,2025년 7월 1일 화요일,모잉몽몽,너무 맛있고 분위기도 좋고 직원분들도 넘넘 친절해요 ㅠㅠㅠ 또올듯!!!,바로 입장
강남점,2025년 6월 10일 화요일,똔또니,안주 넘 맛있어요돼지튀김 존맛!,바로 입장
강남점,2025년 6월 21일 토요일,de17,직원분들 친절하시고 안주들이 맛있어요!!주말이라 웨이팅이 많았는데 캐치테이블 예약 가능해서 저는 조금 기다렸습니다😎,바로 입장
강남점,2025년 5월 9일 금요일,포키88,강남역 근처에 이런 분위기 좋은 술집이 있었는지 몰랐네요😋🤤담금주 처음 먹어봤는데 삼이 들어있는거 치고 향도 별로 안쎄고 오미자 때문에 달달하니 맛있어요🥲😋안주도 다 너무 맛있고 다음에 친구들끼리 또 방문할게요🥰🍾더보기,30분 이내
강남점,2025년 7월 14일 월요일,신스틸임,이전에 올려고 했는뎅 웨이팅 200번대…오늘은 일찍와서 바로 들어 올 수ㅜ있었어요!!맛있을 것 같아 기대가 엄청 돼요,바로 입장
강남점,2025년 7월 19일 토요일,mc우리,6인 모임으로 방문했어요! 맛있는 음식.즐거운 시간 보내고 갑니다,바로 입장
강남점,2025년 4월 26일 토요일,땡기,안주가 가격도 착한데 너무 맛있어요!!! 특히 원조 닭전골 육수가 예술이에요!!! 꽈리고추연골볶음도 너무 맛있고 닭고기 육전도 너무 맛있고!! 모임하기 죠아요🤍,바로 입장
강남점,2025년 7월 4일 금요일,거래용79,"분위기는 전체적으로 활기차고 많이들 찾는 곳 같더라고요.안주도 괜찮고, 술도 다양해서 친구들이랑 편하게 즐기기 좋은 곳이에요.더보기",바로 입장
강남점,2025년 6월 27일 금요일,ldj****,너무 분위기 좋고 맛있네요 좋아요!!!!!다시 올께요,30분 이내
강남점,2025년 7월 26일 토요일,jeo****,"음식은 진짜 맛있어요. 가성비도 좋고 맛은 인정해요. 근데 2인석 자리 너무좁아요. 그 좁은 테이블에 앉아간 손님이 한둘이 아닐건데 좁다는걸 못느셨다면 그건 거짓말이죠. 그리고 말이 안되는게 같은 2인인데 그것도 예약하고 간사랑인데 같이 예약했는데 같은2인이라도 누구는 4인석 넓은자리고 누구는 좁아터진 2인테이블이고.. 진짜 메뉴 두개 시켰는데 얼마나 좁은지 2인테이블은 메뉴 두개놓으니까 더이상 놓을자리가없어요. 자리바꿔달라해도 요청했으면 이렇다 저렇다 말을 해줘야지 잠시만요 하고 답도없고, 3번말하니 그제서야 이러쿵 저러쿵 설명이 있네요. 그리고 매장 내 음악 소리 너무커요. 앞에서 말하는 소리가 1도 안들려요. 맛있어요 좋아요같은 영혼없는 리뷰아니고 진짜 이용해본 사람으로써 악의없는 솔직한 리뷰입니다.더보기",바로 입장
강남점,2025년 6월 28일 토요일,fbg****,인테리어도 독특하고 음식도 맛있어서 담에 또 오려구요!!,10분 이내 
강남점,2025년 6월 12일 목요일,ohj****,음식들이 진짜 다 맛있어요! 특히 안키모 육회가 미쳤습니다..ㄷㄷ,바로 입장
강남점,2025년 7월 11일 금요일,hyt903548,안주가 너무 신기해요!! 술집인데 보양하러 온 기분..? 여름에 계곡온 기분나고 좋습니다~,바로 입장
강남점,2025년 5월 19일 월요일,iiss,처음 접해보는 맛인데 진짜 맛있어요! 마라같아서 걱정했는데 그것도 아니고 닭전골인데 특이하면서도 맛있어요 ㅎㅎ,바로 입장
강남점,2025년 7월 2일 수요일,수무리,너무 맛있어요!! 분위기도 좋고 시그니처메뉴가 진짜 색다른것 같아요데이트로 추천합니당!🙂,10분 이내 
